SAMPLE_NUMBER,LOGIN_DATE,ANALYSIS,ASSIGNED_OPERATOR,SAMPLING_POINT,REPORTED_NAME,REPORTED_UNITS,ENTRY
5874546,18/01/14 8:19,VITB011208,CCULL,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.728886093
5880938,21/01/14 8:24,VITB011208,DANG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.760261128
5880939,21/01/14 8:24,VITB011208,DANG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.763185759
5884936,22/01/14 8:34,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.786293369
5884939,22/01/14 8:35,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.785231834
5893637,24/01/14 8:48,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.731769635
5893638,24/01/14 8:48,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.736312996
5900792,28/01/14 7:32,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.650290773
5908225,30/01/14 8:28,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.644200864
5916591,1/02/14 8:05,VITB011208,CCULL,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.727075691
5916592,1/02/14 8:05,VITB011208,CCULL,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.824317359
5918983,3/02/14 8:35,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.736512591
5922636,4/02/14 8:55,VITB011208,CTAN,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.739511225
5925394,5/02/14 7:49,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.702519909
5929745,6/02/14 8:24,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.771894286
5929746,6/02/14 8:26,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.730562291
5939377,10/02/14 8:02,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.673786898
5942966,11/02/14 9:02,VITB011208,DANG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.671927216
5946679,12/02/14 8:12,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.737473645
5946716,12/02/14 8:18,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.815818524
5954866,14/02/14 8:05,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.835341084
5954870,14/02/14 8:05,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.821394584
5961012,17/02/14 8:01,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.707260326
5964471,18/02/14 8:26,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.715060067
5964528,18/02/14 8:35,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.746784112
5968940,19/02/14 9:16,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.701811107
5972293,20/02/14 8:03,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.699618445
5983453,24/02/14 10:35,VITB011208,RAS,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.696875535
5989506,26/02/14 7:52,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.671314977
5997636,28/02/14 8:36,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.710993414
6007983,4/03/14 10:35,VITB011208,DANG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.697761807
6014377,6/03/14 7:51,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.698210358
6025885,11/03/14 8:42,VITB011208,CCULL,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.637269406
6041503,15/03/14 7:53,VITB011208,CCULL,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.654576048
6062335,21/03/14 16:37,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.78
6064952,24/03/14 6:52,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.716447899
6072279,26/03/14 8:40,VITB011208,CCULL,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.768698379
6079490,28/03/14 7:01,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.7433751
6085618,31/03/14 6:49,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.692157961
6092884,2/04/14 7:05,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.708909913
6096968,3/04/14 8:37,VITB011208,CTAN,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.758097269
6106305,7/04/14 7:15,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.770049886
6117091,10/04/14 8:45,VITB011208,CCULL,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.677588844
6127667,14/04/14 7:49,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.683279104
6134712,16/04/14 7:11,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.713656857
6139206,17/04/14 8:05,VITB011208,CCULL,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.705141711
6148306,22/04/14 8:23,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.749458034
6151124,23/04/14 8:03,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.643564896
6162579,28/04/14 8:07,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.706649134
6174374,1/05/14 10:06,VITB011208,RAS,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.708698528
6181223,3/05/14 8:02,VITB011208,CCULL,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.677972283
6186870,6/05/14 8:07,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.773227157
6205515,12/05/14 8:27,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.690627336
6208774,13/05/14 8:51,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.73
6219868,15/05/14 15:52,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.720785256
6227657,19/05/14 8:06,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.655584572
6234464,21/05/14 7:06,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.692728391
6239217,22/05/14 8:25,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.718550004
6250006,26/05/14 8:49,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0
6255588,27/05/14 15:37,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.702311384
6260381,29/05/14 6:56,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.736207066
6265019,30/05/14 8:51,VITB011208,CCULL,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.709298751
6271537,2/06/14 8:16,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.660676637
6293600,10/06/14 8:01,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.735608452
6297081,11/06/14 8:54,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.699964457
6305069,13/06/14 6:55,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.694858984
6312007,16/06/14 9:37,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.721610169
6319603,18/06/14 9:02,VITB011208,CCULL,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.704359685
6327228,19/06/14 16:39,VITB011208,CCULL,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.673427373
6335148,23/06/14 10:35,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.701892159
6341504,25/06/14 8:08,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.713776145
6349733,27/06/14 9:59,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.706821731
6355376,30/06/14 8:07,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.717519363
6362172,2/07/14 8:00,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.660141477
6372481,4/07/14 15:56,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.72
6386272,10/07/14 11:24,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.68
6396048,15/07/14 6:59,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.77
6403400,17/07/14 7:02,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.730972053
6415183,22/07/14 7:24,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.750400417
6426422,25/07/14 8:02,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.686165604
6432926,28/07/14 9:33,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.717308305
6440181,30/07/14 9:37,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.7
6447458,1/08/14 9:32,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.73
6453074,4/08/14 8:43,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.68
6457286,5/08/14 11:25,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.73
6466352,7/08/14 15:56,VITB011208,MXU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.73
6467486,8/08/14 8:03,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.77
6473319,11/08/14 7:02,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.75
6484628,14/08/14 9:41,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.72
6489679,15/08/14 10:20,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.72
6496278,18/08/14 9:36,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.69
6499649,19/08/14 8:49,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.73
6512198,22/08/14 8:05,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.73
6518996,25/08/14 8:05,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.71
6532359,28/08/14 10:59,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.76
6542041,1/09/14 6:32,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.75
6545562,2/09/14 8:03,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.76
6556000,4/09/14 13:40,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.71
6559659,5/09/14 13:13,VITB011208,HWAIDYARAT,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.73
6564404,8/09/14 6:29,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.74
6568061,9/09/14 8:16,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.66
6575585,11/09/14 7:13,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.68
6579720,12/09/14 6:56,VITB011208,NCHOI,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.75
6588103,15/09/14 10:13,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.7
6591173,16/09/14 8:27,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.74
6604993,19/09/14 13:06,VITB011208,HWAIDYARAT,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.73
6610285,22/09/14 6:22,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.71
6613554,23/09/14 6:35,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.7
6617940,24/09/14 7:59,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.66
6635297,29/09/14 9:21,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.71
6638354,30/09/14 8:33,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.69
6646841,2/10/14 9:47,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.79
6660728,7/10/14 6:21,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.78
6669173,9/10/14 8:40,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.7
6673823,10/10/14 8:12,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.66
6681321,13/10/14 6:48,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.75
6685014,14/10/14 8:11,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.74
6693859,16/10/14 7:58,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.7
6698860,17/10/14 9:39,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.72
6706353,20/10/14 6:22,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.74
6709683,21/10/14 6:28,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.74
6714662,22/10/14 8:43,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.73
6719863,23/10/14 9:10,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.66
6732313,27/10/14 10:01,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.74
6735179,28/10/14 6:27,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.66
6740496,29/10/14 9:24,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.74
6745306,30/10/14 9:43,VITB011208,MXU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.74
6746515,30/10/14 12:23,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.65
6749812,31/10/14 9:54,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.75
6754682,2/11/14 7:21,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.79
6756400,3/11/14 9:23,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.74
6767129,6/11/14 9:40,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.78
6776237,9/11/14 7:15,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.76
6777577,10/11/14 6:21,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.81
6781500,11/11/14 8:10,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.717403411
6785950,12/11/14 8:07,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.675793662
6794846,14/11/14 8:06,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.75143336
6794860,14/11/14 8:11,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.73956105
6802473,17/11/14 9:59,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.74
6806847,18/11/14 10:05,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.708186948
6811888,19/11/14 10:53,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.78
6811894,19/11/14 10:56,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.730223002
6820322,21/11/14 9:31,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.727346329
6831515,25/11/14 8:40,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.69
6835589,26/11/14 8:04,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.68
6840450,27/11/14 8:02,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.72
6845149,28/11/14 8:35,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.688720566
6852734,1/12/14 8:44,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.740943933
6856965,2/12/14 9:07,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.680071121
6861821,3/12/14 8:50,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.733124322
6866065,4/12/14 8:44,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.689045313
6870641,5/12/14 8:21,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.710582236
6878523,8/12/14 8:13,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.79
6882730,9/12/14 9:19,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.673494225
6890905,11/12/14 8:27,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.729974882
6902992,15/12/14 7:24,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.743843402
6909968,16/12/14 16:06,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.712392855
6916248,18/12/14 9:03,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.707065154
6921092,19/12/14 8:02,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.745328439
6928708,22/12/14 8:09,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.77
6932219,23/12/14 7:37,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.672538719
6936337,24/12/14 7:52,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.702590048
6944830,29/12/14 9:41,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.688927964
6947490,30/12/14 8:54,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.66
6951338,31/12/14 9:24,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.674461108
6954995,2/01/15 8:29,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.6706257
6959710,5/01/15 8:49,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.703854651
6968339,7/01/15 13:51,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.74638598
6974279,9/01/15 7:56,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.777824657
6980944,12/01/15 8:44,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.699799415
6991811,15/01/15 7:46,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.787306236
7003676,19/01/15 8:03,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.684372798
7006761,20/01/15 8:03,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.71
7015274,22/01/15 7:48,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.690375559
7019180,23/01/15 8:05,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.71036587
7027705,27/01/15 8:52,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.702346306
7039510,30/01/15 8:03,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.761310964
7046829,2/02/15 7:45,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.720468841
7050151,3/02/15 8:35,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.751151022
7054342,4/02/15 8:11,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.733517029
7062719,6/02/15 7:58,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.750420634
7070164,9/02/15 8:18,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.754017607
7073650,10/02/15 8:39,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.739613193
7082511,12/02/15 7:44,VITB011208,DBASSANESE,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.716730322
7089897,13/02/15 13:38,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.76837977
7094748,16/02/15 6:23,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.763137207
7109469,19/02/15 14:05,VITB011208,HWAIDYARAT,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.747006123
7118484,23/02/15 6:28,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.750519005
7123800,24/02/15 13:05,VITB011208,JKUSUMA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.75
7131551,26/02/15 10:52,VITB011208,MXU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.76
7134589,27/02/15 7:47,VITB011208,JHOU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.779955199
7143400,2/03/15 13:02,VITB011208,JKUSUMA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.746792214
7147651,3/03/15 12:53,VITB011208,JKUSUMA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.755553799
7156889,5/03/15 12:09,VITB011208,JKUSUMA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.736918436
7163378,6/03/15 19:36,VITB011208,JKUSUMA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.692085395
7164962,8/03/15 7:15,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.736266604
7177002,12/03/15 9:07,VITB011208,MXU,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.694442509
7186601,15/03/15 7:04,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.74675358
7194306,17/03/15 14:23,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.71
7198147,18/03/15 12:33,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.693460661
7203058,19/03/15 14:07,VITB011208,JKUSUMA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.744500286
7207389,20/03/15 13:56,VITB011208,JKUSUMA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.759041215
7214278,23/03/15 15:31,VITB011208,JKUSUMA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.655186226
7229644,27/03/15 10:19,VITB011208,JKUSUMA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.653437902
7237015,30/03/15 13:02,VITB011208,JKUSUMA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.74449696
7246210,1/04/15 13:12,VITB011208,HWAIDYARAT,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.72
