SAMPLE_NUMBER,LOGIN_DATE,ANALYSIS,ASSIGNED_OPERATOR,SAMPLING_POINT,REPORTED_NAME,REPORTED_UNITS,ENTRY
6072103,26/03/14 8:04,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,6.095771881
6076097,27/03/14 8:03,LACT020493,BTAN,SRM59X,Lactose.H2O,PCT_M-M,4.586858825
6076103,27/03/14 8:04,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.883365259
6079920,28/03/14 8:53,LACT020493,BTAN,SRM59X,Lactose.H2O,PCT_M-M,4.835836608
6079947,28/03/14 8:59,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.922909331
6089225,1/04/14 8:53,LACT020493,MBUDIANTO,SRM59X,Lactose.H2O,PCT_M-M,4.602612704
6091469,1/04/14 14:26,LACT020493,MBUDIANTO,SRM59Y,Lactose.H2O,PCT_M-M,4.596976719
6093896,2/04/14 10:14,LACT020493,BJLEE,SRM59X,Lactose.H2O,PCT_M-M,4.669408672
6093918,2/04/14 10:17,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.689289501
6101042,4/04/14 9:35,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.746210201
6106553,7/04/14 8:36,LACT020493,MBUDIANTO,SRM59Y,Lactose.H2O,PCT_M-M,4.842736404
6113528,9/04/14 9:20,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,5.105539014
6117337,10/04/14 9:30,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.557483144
6119749,10/04/14 16:19,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,4.666438277
6127934,14/04/14 8:36,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.880139664
6139635,17/04/14 9:23,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.96944057
6141493,17/04/14 13:23,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,4.900923918
6148458,22/04/14 8:48,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,5.314162182
6150405,22/04/14 16:27,LACT020493,BBOYCE,SRM59Y,Lactose.H2O,PCT_M-M,4.657584711
6155414,24/04/14 8:53,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,5.414162182
6157739,24/04/14 14:44,LACT020493,KLU,SRM59Y,Lactose.H2O,PCT_M-M,5.014162182
6162532,28/04/14 7:47,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.835835557
6171706,30/04/14 13:31,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,4.583196045
6175628,1/05/14 13:06,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,4.814162182
6177485,2/05/14 8:46,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.77732205
6185419,5/05/14 14:11,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,4.923617826
6186830,6/05/14 8:04,LACT020493,KLU,SRM59Y,Lactose.H2O,PCT_M-M,4.859184536
6191118,7/05/14 8:57,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.676807991
6197052,8/05/14 12:55,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,4.601429108
6199209,9/05/14 8:09,LACT020493,KLU,SRM59Y,Lactose.H2O,PCT_M-M,4.669866272
6205709,12/05/14 9:19,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.485569285
6208704,13/05/14 8:12,LACT020493,KLU,SRM59Y,Lactose.H2O,PCT_M-M,4.747191093
6221037,16/05/14 8:16,LACT020493,KLU,SRM59Y,Lactose.H2O,PCT_M-M,4.596339514
6221269,16/05/14 9:16,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.693299828
6227983,19/05/14 9:33,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.572325842
6230947,20/05/14 8:54,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.638311077
6236532,21/05/14 12:50,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,4.699095965
6239298,22/05/14 8:50,LACT020493,KLU,SRM59Y,Lactose.H2O,PCT_M-M,4.792654575
6243733,23/05/14 9:27,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.686095676
6250075,26/05/14 9:22,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.813886829
6253303,27/05/14 9:33,LACT020493,KLU,SRM59Y,Lactose.H2O,PCT_M-M,4.76970637
6257213,28/05/14 9:30,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.821106197
6260815,29/05/14 9:09,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.79874617
6264663,30/05/14 7:40,LACT020493,HRAMADAN,SRM59Y,Lactose.H2O,PCT_M-M,4.881311174
6265498,30/05/14 9:40,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.664420676
6271546,2/06/14 8:17,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,5.039653101
6274736,3/06/14 9:31,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.814489357
6278570,4/06/14 9:02,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.692306016
6282622,5/06/14 10:01,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,5.01725037
6286270,6/06/14 9:20,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.827788168
6294048,10/06/14 9:30,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.752713775
6299770,11/06/14 14:49,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.85535292
6309349,14/06/14 7:24,LACT020493,HRAMADAN,SRM59Y,Lactose.H2O,PCT_M-M,1.921201148
6311707,16/06/14 7:55,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.62391923
6315036,17/06/14 8:03,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.833330647
6320489,18/06/14 10:39,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.583934108
6323715,19/06/14 7:55,LACT020493,HRAMADAN,SRM59Y,Lactose.H2O,PCT_M-M,4.89331724
6323869,19/06/14 8:13,LACT020493,HRAMADAN,SRM59Y,Lactose.H2O,PCT_M-M,4.77831371
6328569,20/06/14 9:06,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,5.035235522
6335910,23/06/14 13:05,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,4.888822466
6337549,24/06/14 8:00,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.553136435
6345675,26/06/14 8:12,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,5.034921849
6345978,26/06/14 9:17,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.695445368
6349609,27/06/14 9:35,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.768775577
6350648,27/06/14 12:28,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,4.923093908
6355617,30/06/14 8:59,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,5.010131096
6362550,2/07/14 9:17,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.772246177
6365961,3/07/14 7:48,LACT020493,HRAMADAN,SRM59Y,Lactose.H2O,PCT_M-M,4.978471317
6369457,4/07/14 6:56,LACT020493,HRAMADAN,SRM59Y,Lactose.H2O,PCT_M-M,4.924449191
6376183,7/07/14 12:00,LACT020493,BBOYCE,SRM59Y,Lactose.H2O,PCT_M-M,4.906608128
6377876,8/07/14 7:49,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.972960592
6385157,10/07/14 8:53,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.536401074
6400389,16/07/14 9:39,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.801305584
6403475,17/07/14 7:32,LACT020493,HRAMADAN,SRM59Y,Lactose.H2O,PCT_M-M,5.06601517
6406702,18/07/14 7:42,LACT020493,MDONAL,SRM59Y,Lactose.H2O,PCT_M-M,5.0369
6412876,21/07/14 8:45,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.806643541
6415286,22/07/14 7:35,LACT020493,MDONAL,SRM59Y,Lactose.H2O,PCT_M-M,4.867578739
6419894,23/07/14 10:40,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.846341593
6422750,24/07/14 8:53,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.774920361
6432659,28/07/14 7:40,LACT020493,MDONAL,SRM59Y,Lactose.H2O,PCT_M-M,5.023222906
6435816,29/07/14 7:39,LACT020493,MDONAL,SRM59Y,Lactose.H2O,PCT_M-M,4.88451986
6445375,31/07/14 13:30,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,4.876249723
6447242,1/08/14 8:36,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.597104661
6448736,1/08/14 13:00,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,4.794478384
6456246,5/08/14 9:09,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.921112134
6463790,7/08/14 9:08,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.885936291
6467526,8/08/14 8:19,LACT020493,KLU,SRM59Y,Lactose.H2O,PCT_M-M,5.076111527
6476710,12/08/14 8:34,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,5.018749373
6483993,14/08/14 7:51,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.895985943
6497401,18/08/14 13:30,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.931564532
6500264,19/08/14 10:38,LACT020493,BBOYCE,SRM59Y,Lactose.H2O,PCT_M-M,4.837876839
6504095,20/08/14 8:42,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.981407503
6512136,22/08/14 7:39,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.815225682
6520147,25/08/14 12:07,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.876013948
6522355,26/08/14 8:10,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.83957797
6527500,27/08/14 10:21,LACT020493,BBOYCE,SRM59Y,Lactose.H2O,PCT_M-M,4.920096053
6531428,28/08/14 8:50,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,5.023036412
6536138,29/08/14 9:13,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.819190347
6542175,1/09/14 7:24,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.91720531
6545712,2/09/14 8:41,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.772154541
6545843,2/09/14 9:05,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.804372239
6553795,4/09/14 7:17,LACT020493,HRAMADAN,SRM59Y,Lactose.H2O,PCT_M-M,5.006720792
6558026,5/09/14 8:44,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.804748207
6561884,6/09/14 7:44,LACT020493,MDONAL,SRM59Y,Lactose.H2O,PCT_M-M,4.985420874
6564895,8/09/14 9:01,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.786108506
6568887,9/09/14 10:15,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.849091615
6569926,9/09/14 13:01,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,4.715973399
6572014,10/09/14 8:58,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.754731015
6574678,10/09/14 16:25,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.71960266
6580048,12/09/14 8:48,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.631700605
6584257,13/09/14 7:26,LACT020493,MDONAL,SRM59Y,Lactose.H2O,PCT_M-M,4.949983991
6591916,16/09/14 10:40,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.75834943
6595084,17/09/14 8:33,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,5.033681886
6603616,19/09/14 9:30,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.709398707
6611072,22/09/14 10:13,LACT020493,BBOYCE,SRM59Y,Lactose.H2O,PCT_M-M,4.498462448
6618316,24/09/14 9:29,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.822569241
6622003,25/09/14 7:20,LACT020493,HRAMADAN,SRM59Y,Lactose.H2O,PCT_M-M,4.904219314
6630100,26/09/14 15:38,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.982161993
6635044,29/09/14 8:32,LACT020493,MDONAL,SRM59Y,Lactose.H2O,PCT_M-M,4.690685681
6637913,30/09/14 7:43,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.83497497
6642800,1/10/14 10:07,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.667665083
6646645,2/10/14 9:01,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.931922559
6649567,2/10/14 17:21,LACT020493,BBOYCE,SRM59Y,Lactose.H2O,PCT_M-M,5.109110494
6658324,6/10/14 9:53,LACT020493,LLE,SRM59Y,Lactose.H2O,PCT_M-M,4.909521622
6660887,7/10/14 7:36,LACT020493,MDONAL,SRM59Y,Lactose.H2O,PCT_M-M,5.045575407
6666622,8/10/14 12:43,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,5.037097099
6668843,9/10/14 7:21,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.861469772
6673525,10/10/14 7:16,LACT020493,HRAMADAN,SRM59Y,Lactose.H2O,PCT_M-M,5.109381987
6673807,10/10/14 8:09,LACT020493,KLU,SRM59Y,Lactose.H2O,PCT_M-M,4.922302562
6682155,13/10/14 10:28,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.906821324
6684804,14/10/14 7:32,LACT020493,MDONAL,SRM59Y,Lactose.H2O,PCT_M-M,4.91163302
6684820,14/10/14 7:38,LACT020493,MDONAL,SRM59Z,Lactose.H2O,PCT_M-M,4.98
6684821,14/10/14 7:39,LACT020493,MDONAL,SRM59Z,Lactose.H2O,PCT_M-M,4.99
6685288,14/10/14 8:54,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,5.157946995
6685295,14/10/14 8:55,LACT020493,MHO,SRM59Z,Lactose.H2O,PCT_M-M,5
6685298,14/10/14 8:55,LACT020493,MHO,SRM59Z,Lactose.H2O,PCT_M-M,5.1
6690153,15/10/14 10:15,LACT020493,BJLEE,SRM59Z,Lactose.H2O,PCT_M-M,5.2
6690194,15/10/14 10:22,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.876548249
6690195,15/10/14 10:22,LACT020493,BJLEE,SRM59Z,Lactose.H2O,PCT_M-M,5.3
6696124,16/10/14 13:13,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.612486544
6696141,16/10/14 13:15,LACT020493,BTAN,SRM59Z,Lactose.H2O,PCT_M-M,5.4
6696142,16/10/14 13:16,LACT020493,BTAN,SRM59Z,Lactose.H2O,PCT_M-M,5.5
6698312,17/10/14 7:16,LACT020493,HRAMADAN,SRM59Y,Lactose.H2O,PCT_M-M,4.854437009
6698521,17/10/14 8:23,LACT020493,HRAMADAN,SRM59Z,Lactose.H2O,PCT_M-M,5.042612375
6699802,17/10/14 11:52,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,4.779061975
6699839,17/10/14 11:55,LACT020493,JDSOUZA,SRM59Z,Lactose.H2O,PCT_M-M,4.935642662
6699842,17/10/14 11:56,LACT020493,JDSOUZA,SRM59Z,Lactose.H2O,PCT_M-M,5.035735285
6706824,20/10/14 8:25,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.567422429
6706830,20/10/14 8:28,LACT020493,BTAN,SRM59Z,Lactose.H2O,PCT_M-M,4.82861513
6706833,20/10/14 8:29,LACT020493,BTAN,SRM59Z,Lactose.H2O,PCT_M-M,4.840428833
6710148,21/10/14 7:44,LACT020493,MDONAL,SRM59Y,Lactose.H2O,PCT_M-M,4.919363746
6710171,21/10/14 7:47,LACT020493,MDONAL,SRM59Z,Lactose.H2O,PCT_M-M,4.974078856
6710191,21/10/14 7:49,LACT020493,MDONAL,SRM59Z,Lactose.H2O,PCT_M-M,5.020656222
6710854,21/10/14 9:39,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.778807958
6710902,21/10/14 9:46,LACT020493,BJLEE,SRM59Z,Lactose.H2O,PCT_M-M,4.542123547
6710903,21/10/14 9:46,LACT020493,BJLEE,SRM59Z,Lactose.H2O,PCT_M-M,4.81668004
6714530,22/10/14 7:38,LACT020493,BTAN,SRM59Z,Lactose.H2O,PCT_M-M,5.007059097
6714553,22/10/14 7:55,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,5.029287296
6719361,23/10/14 7:28,LACT020493,HRAMADAN,SRM59Y,Lactose.H2O,PCT_M-M,4.881127606
6719392,23/10/14 7:30,LACT020493,HRAMADAN,SRM59Z,Lactose.H2O,PCT_M-M,4.887368464
6721593,23/10/14 13:44,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,4.979410039
6721602,23/10/14 13:46,LACT020493,JDSOUZA,SRM59Z,Lactose.H2O,PCT_M-M,5.002729331
6721609,23/10/14 13:46,LACT020493,JDSOUZA,SRM59Z,Lactose.H2O,PCT_M-M,5.011326363
6724349,24/10/14 9:20,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,5.02054936
6724355,24/10/14 9:22,LACT020493,BJLEE,SRM59Z,Lactose.H2O,PCT_M-M,4.794298052
6724357,24/10/14 9:22,LACT020493,BJLEE,SRM59Z,Lactose.H2O,PCT_M-M,4.849291025
6732076,27/10/14 9:04,LACT020493,MHO,SRM59Y,Lactose.H2O,PCT_M-M,4.840707786
6732086,27/10/14 9:06,LACT020493,MHO,SRM59Z,Lactose.H2O,PCT_M-M,4.608756366
6732089,27/10/14 9:07,LACT020493,MHO,SRM59Z,Lactose.H2O,PCT_M-M,4.638265894
6739796,29/10/14 7:24,LACT020493,BTAN,SRM59Y,Lactose.H2O,PCT_M-M,4.783866751
6739801,29/10/14 7:26,LACT020493,BTAN,SRM59Z,Lactose.H2O,PCT_M-M,4.528005712
6740526,29/10/14 9:26,LACT020493,BJLEE,SRM59Y,Lactose.H2O,PCT_M-M,4.804965571
6740585,29/10/14 9:30,LACT020493,BJLEE,SRM59Z,Lactose.H2O,PCT_M-M,4.727909995
6740590,29/10/14 9:30,LACT020493,BJLEE,SRM59Z,Lactose.H2O,PCT_M-M,4.503831988
6746816,30/10/14 13:11,LACT020493,JDSOUZA,SRM59Y,Lactose.H2O,PCT_M-M,4.696231751
6746836,30/10/14 13:13,LACT020493,JDSOUZA,SRM59Z,Lactose.H2O,PCT_M-M,4.985807306
