"SAMPLE_NUMBER","LOGIN_DATE","ANALYSIS","ASSIGNED_OPERATOR","SAMPLING_POINT","REPORTED_NAME","REPORTED_UNITS","ENTRY"
"5970169","19/02/2014 11:59:21 AM","LACT020493","BBOYCE","SRM59X","Lactose.H2O","PCT_M-M","4.687461482"
"6682155","13/10/2014 10:28:29 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.906821324"
"6668843","09/10/2014 07:21:22 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.861469772"
"6673525","10/10/2014 07:16:41 AM","LACT020493","HRAMADAN","SRM59Y","Lactose.H2O","PCT_M-M","5.109381987"
"5962496","17/02/2014 01:07:25 PM","LACT020493","JDSOUZA","SRM59X","Lactose.H2O","PCT_M-M","4.775649701"
"6666622","08/10/2014 12:43:48 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","5.037097099"
"6673807","10/10/2014 08:09:20 AM","LACT020493","KLU","SRM59Y","Lactose.H2O","PCT_M-M","4.922302562"
"5966741","18/02/2014 01:16:33 PM","LACT020493","LGONG","SRM59X","Lactose.H2O","PCT_M-M","4.858869411"
"5984499","24/02/2014 01:18:32 PM","LACT020493","LGONG","SRM59X","Lactose.H2O","PCT_M-M","4.72372456"
"6658324","06/10/2014 09:53:50 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","4.909521622"
"5976682","21/02/2014 09:11:47 AM","LACT020493","MBUDIANTO","SRM59X","Lactose.H2O","PCT_M-M","4.782379992"
"5959576","15/02/2014 11:24:33 AM","LACT020493","MDONAL","SRM59X","Lactose.H2O","PCT_M-M","4.679894138"
"6660887","07/10/2014 07:36:06 AM","LACT020493","MDONAL","SRM59Y","Lactose.H2O","PCT_M-M","5.045575407"
"6150405","22/04/2014 04:27:55 PM","LACT020493","BBOYCE","SRM59Y","Lactose.H2O","PCT_M-M","4.657584711"
"6947455","30/12/2014 08:46:18 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.896705343"
"6955289","02/01/2015 09:08:28 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.823469498"
"6162532","28/04/2014 07:47:58 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.835835557"
"6177485","02/05/2014 08:46:29 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.77732205"
"6936335","24/12/2014 07:49:55 AM","LACT020493","BTAN","SRM59Z","Lactose.H2O","PCT_M-M","4.997525274"
"6963728","06/01/2015 11:57:44 AM","LACT020493","BTAN","SRM59Z","Lactose.H2O","PCT_M-M","4.871816133"
"6171706","30/04/2014 01:31:13 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.583196045"
"6175628","01/05/2014 01:06:30 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.814162182"
"6968034","07/01/2015 12:48:59 PM","LACT020493","JDSOUZA","SRM59Z","Lactose.H2O","PCT_M-M","4.887417468"
"6157739","24/04/2014 02:44:33 PM","LACT020493","KLU","SRM59Y","Lactose.H2O","PCT_M-M","4.770579065"
"6932392","23/12/2014 08:40:09 AM","LACT020493","KLU","SRM59Z","Lactose.H2O","PCT_M-M","4.935934859"
"6966534","07/01/2015 09:24:11 AM","LACT020493","KLU","SRM59Z","Lactose.H2O","PCT_M-M","4.87895923"
"6148458","22/04/2014 08:48:03 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","4.721059799"
"6155414","24/04/2014 08:53:40 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","5.059482472"
"6963001","06/01/2015 10:13:16 AM","LACT020493","LLE","SRM59Z","Lactose.H2O","PCT_M-M","4.829142091"
"6944507","29/12/2014 08:09:40 AM","LACT020493","MHO","SRM59Z","Lactose.H2O","PCT_M-M","4.822331511"
"6951412","31/12/2014 09:40:01 AM","LACT020493","MHO","SRM59Z","Lactose.H2O","PCT_M-M","4.938383314"
"6955030","02/01/2015 08:39:53 AM","LACT020493","MHO","SRM59Z","Lactose.H2O","PCT_M-M","4.857355793"
"6959578","05/01/2015 08:11:39 AM","LACT020493","MHO","SRM59Z","Lactose.H2O","PCT_M-M","4.876400566"
"6007206","04/03/2014 08:47:59 AM","LACT020493","BJLEE","SRM59X","Lactose.H2O","PCT_M-M","4.845816203"
"6014653","06/03/2014 08:45:06 AM","LACT020493","BJLEE","SRM59X","Lactose.H2O","PCT_M-M","4.634314443"
"6787072","12/11/2014 10:38:42 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.982632744"
"6811366","19/11/2014 09:42:20 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.953472516"
"6835880","26/11/2014 09:02:38 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.893401927"
"6777783","10/11/2014 07:26:47 AM","LACT020493","BTAN","SRM59Z","Lactose.H2O","PCT_M-M","4.783315357"
"6790387","13/11/2014 07:44:52 AM","LACT020493","BTAN","SRM59Z","Lactose.H2O","PCT_M-M","4.802455856"
"6810928","19/11/2014 08:09:41 AM","LACT020493","BTAN","SRM59Z","Lactose.H2O","PCT_M-M","4.990415546"
"6796173","14/11/2014 11:26:17 AM","LACT020493","HRAMADAN","SRM59Z","Lactose.H2O","PCT_M-M","4.994765234"
"5991749","26/02/2014 01:30:28 PM","LACT020493","JDSOUZA","SRM59X","Lactose.H2O","PCT_M-M","4.704364991"
"6005418","03/03/2014 01:07:45 PM","LACT020493","JDSOUZA","SRM59X","Lactose.H2O","PCT_M-M","4.798315413"
"6008621","04/03/2014 01:04:03 PM","LACT020493","JDSOUZA","SRM59X","Lactose.H2O","PCT_M-M","4.756958133"
"6012614","05/03/2014 12:57:40 PM","LACT020493","JDSOUZA","SRM59X","Lactose.H2O","PCT_M-M","4.785728956"
"5990145","26/02/2014 09:43:42 AM","LACT020493","KLU","SRM59X","Lactose.H2O","PCT_M-M","4.845748177"
"5993848","27/02/2014 08:42:21 AM","LACT020493","KLU","SRM59X","Lactose.H2O","PCT_M-M","4.852923231"
"6781443","11/11/2014 07:59:59 AM","LACT020493","KLU","SRM59Z","Lactose.H2O","PCT_M-M","5.004668677"
"6831457","25/11/2014 08:22:28 AM","LACT020493","KLU","SRM59Z","Lactose.H2O","PCT_M-M","4.776528021"
"6795042","14/11/2014 09:03:25 AM","LACT020493","LLE","SRM59Z","Lactose.H2O","PCT_M-M","4.916631229"
"6806839","18/11/2014 10:05:07 AM","LACT020493","LLE","SRM59Z","Lactose.H2O","PCT_M-M","4.917740338"
"5986601","25/02/2014 09:59:21 AM","LACT020493","MBUDIANTO","SRM59X","Lactose.H2O","PCT_M-M","4.855562026"
"5997882","28/02/2014 09:09:56 AM","LACT020493","MBUDIANTO","SRM59X","Lactose.H2O","PCT_M-M","4.688091043"
"6781123","11/11/2014 07:14:37 AM","LACT020493","MDONAL","SRM59Z","Lactose.H2O","PCT_M-M","5.123467581"
"6806177","18/11/2014 07:45:07 AM","LACT020493","MDONAL","SRM59Z","Lactose.H2O","PCT_M-M","4.97447038"
"6814575","20/11/2014 07:22:50 AM","LACT020493","MDONAL","SRM59Z","Lactose.H2O","PCT_M-M","5.05253722"
"6500264","19/08/2014 10:38:35 AM","LACT020493","BBOYCE","SRM59Y","Lactose.H2O","PCT_M-M","4.837876839"
"6463790","07/08/2014 09:08:23 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.885936291"
"6476710","12/08/2014 08:34:51 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","5.018749373"
"6504095","20/08/2014 08:42:13 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.981407503"
"6483993","14/08/2014 07:51:39 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.895985943"
"6445375","31/07/2014 01:30:27 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.876249723"
"6448736","01/08/2014 01:00:50 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.794478384"
"6467526","08/08/2014 08:19:56 AM","LACT020493","KLU","SRM59Y","Lactose.H2O","PCT_M-M","5.076111527"
"6447242","01/08/2014 08:36:52 AM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","4.597104661"
"6456246","05/08/2014 09:09:27 AM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","4.921112134"
"6497401","18/08/2014 01:30:08 PM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","4.931564532"
"6611072","22/09/2014 10:13:23 AM","LACT020493","BBOYCE","SRM59Y","Lactose.H2O","PCT_M-M","4.498462448"
"6649567","02/10/2014 05:21:17 PM","LACT020493","BBOYCE","SRM59Y","Lactose.H2O","PCT_M-M","5.109110494"
"5885330","22/01/2014 09:34:56 AM","LACT020493","BJLEE","SRM59X","Lactose.H2O","PCT_M-M","4.765764865"
"5904209","29/01/2014 08:08:10 AM","LACT020493","BTAN","SRM59X","Lactose.H2O","PCT_M-M","4.784392801"
"5907968","30/01/2014 07:24:54 AM","LACT020493","BTAN","SRM59X","Lactose.H2O","PCT_M-M","4.808524903"
"6637913","30/09/2014 07:43:05 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.83497497"
"6646645","02/10/2014 09:01:20 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.931922559"
"6622003","25/09/2014 07:20:31 AM","LACT020493","HRAMADAN","SRM59Y","Lactose.H2O","PCT_M-M","4.904219314"
"5912773","31/01/2014 08:08:20 AM","LACT020493","KLU","SRM59X","Lactose.H2O","PCT_M-M","4.938009256"
"5889290","23/01/2014 09:17:09 AM","LACT020493","LLE","SRM59X","Lactose.H2O","PCT_M-M","3.371040761"
"5893824","24/01/2014 09:29:02 AM","LACT020493","LLE","SRM59X","Lactose.H2O","PCT_M-M","4.6679093"
"5901249","28/01/2014 08:59:02 AM","LACT020493","LLE","SRM59X","Lactose.H2O","PCT_M-M","4.882021047"
"6642800","01/10/2014 10:07:05 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","4.667665083"
"6635044","29/09/2014 08:32:10 AM","LACT020493","MDONAL","SRM59Y","Lactose.H2O","PCT_M-M","4.690685681"
"6618316","24/09/2014 09:29:13 AM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","4.822569241"
"6630100","26/09/2014 03:38:00 PM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","4.982161993"
"6205709","12/05/2014 09:19:48 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.485569285"
"6740526","29/10/2014 09:26:45 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.804965571"
"6740585","29/10/2014 09:30:01 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.727909995"
"6740590","29/10/2014 09:30:10 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.503831988"
"6770968","07/11/2014 09:03:35 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.616427233"
"6739796","29/10/2014 07:24:20 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.783866751"
"6739801","29/10/2014 07:26:17 AM","LACT020493","BTAN","SRM59Z","Lactose.H2O","PCT_M-M","4.528005712"
"6755993","03/11/2014 07:34:21 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.550754911"
"6756149","03/11/2014 08:14:36 AM","LACT020493","BTAN","SRM59Z","Lactose.H2O","PCT_M-M","4.854497581"
"6748837","31/10/2014 07:29:10 AM","LACT020493","HRAMADAN","SRM59Y","Lactose.H2O","PCT_M-M","4.818065401"
"6749127","31/10/2014 08:08:21 AM","LACT020493","HRAMADAN","SRM59Z","Lactose.H2O","PCT_M-M","4.937667274"
"6185419","05/05/2014 02:11:57 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.923617826"
"6197052","08/05/2014 12:55:41 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.601429108"
"6746816","30/10/2014 01:11:03 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.696231751"
"6746836","30/10/2014 01:13:26 PM","LACT020493","JDSOUZA","SRM59Z","Lactose.H2O","PCT_M-M","4.985807306"
"6746841","30/10/2014 01:13:40 PM","LACT020493","JDSOUZA","SRM59Z","Lactose.H2O","PCT_M-M","5.080788105"
"6186830","06/05/2014 08:04:14 AM","LACT020493","KLU","SRM59Y","Lactose.H2O","PCT_M-M","4.859184536"
"6199209","09/05/2014 08:09:00 AM","LACT020493","KLU","SRM59Y","Lactose.H2O","PCT_M-M","4.669866272"
"6208704","13/05/2014 08:12:48 AM","LACT020493","KLU","SRM59Y","Lactose.H2O","PCT_M-M","4.747191093"
"6766428","06/11/2014 07:50:02 AM","LACT020493","KLU","SRM59Z","Lactose.H2O","PCT_M-M","5.077750923"
"6766675","06/11/2014 08:42:56 AM","LACT020493","KLU","SRM59Y","Lactose.H2O","PCT_M-M","4.919021251"
"6191118","07/05/2014 08:57:35 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","4.676807991"
"6732076","27/10/2014 09:04:12 AM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","4.840707786"
"6732086","27/10/2014 09:06:50 AM","LACT020493","MHO","SRM59Z","Lactose.H2O","PCT_M-M","4.608756366"
"6732089","27/10/2014 09:07:05 AM","LACT020493","MHO","SRM59Z","Lactose.H2O","PCT_M-M","4.638265894"
"6053610","19/03/2014 01:20:01 PM","LACT020493","BBOYCE","SRM59X","Lactose.H2O","PCT_M-M","4.853384456"
"6053644","19/03/2014 01:22:09 PM","LACT020493","BBOYCE","SRM59Y","Lactose.H2O","PCT_M-M","4.955895622"
"6091469","01/04/2014 02:26:12 PM","LACT020493","MBUDIANTO","SRM59Y","Lactose.H2O","PCT_M-M","4.596976719"
"6065297","24/03/2014 08:51:19 AM","LACT020493","BJLEE","SRM59X","Lactose.H2O","PCT_M-M","4.65187743"
"6065337","24/03/2014 08:55:26 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.833588443"
"6093896","02/04/2014 10:14:41 AM","LACT020493","BJLEE","SRM59X","Lactose.H2O","PCT_M-M","4.669408672"
"6093918","02/04/2014 10:17:05 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.689289501"
"6101042","04/04/2014 09:35:00 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.746210201"
"6984278","13/01/2015 08:46:51 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.866912374"
"6055759","20/03/2014 08:30:17 AM","LACT020493","BTAN","SRM59X","Lactose.H2O","PCT_M-M","4.809477576"
"6055927","20/03/2014 09:00:02 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.651492514"
"6072092","26/03/2014 08:00:55 AM","LACT020493","BTAN","SRM59X","Lactose.H2O","PCT_M-M","4.62259038"
"6072103","26/03/2014 08:04:02 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","6.095771881"
"6076097","27/03/2014 08:03:25 AM","LACT020493","BTAN","SRM59X","Lactose.H2O","PCT_M-M","4.586858825"
"6076103","27/03/2014 08:04:41 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.883365259"
"6079920","28/03/2014 08:53:06 AM","LACT020493","BTAN","SRM59X","Lactose.H2O","PCT_M-M","4.835836608"
"6079947","28/03/2014 08:59:16 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.922909331"
"6978080","10/01/2015 07:36:10 AM","LACT020493","HRAMADAN","SRM59Z","Lactose.H2O","PCT_M-M","4.873672189"
"6991783","15/01/2015 07:19:12 AM","LACT020493","HRAMADAN","SRM59Z","Lactose.H2O","PCT_M-M","5.01566358"
"6069855","25/03/2014 01:12:11 PM","LACT020493","JDSOUZA","SRM59X","Lactose.H2O","PCT_M-M","4.852222172"
"6069869","25/03/2014 01:15:48 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.833397685"
"6976170","09/01/2015 01:28:16 PM","LACT020493","JDSOUZA","SRM59Z","Lactose.H2O","PCT_M-M","4.913704261"
"6068812","25/03/2014 09:59:43 AM","LACT020493","KLU","SRM59X","Lactose.H2O","PCT_M-M","4.820533954"
"6068840","25/03/2014 10:01:20 AM","LACT020493","KLU","SRM59Y","Lactose.H2O","PCT_M-M","4.996627208"
"6970892","08/01/2015 10:19:38 AM","LACT020493","LLE","SRM59Z","Lactose.H2O","PCT_M-M","5.066168275"
"6974832","09/01/2015 09:50:26 AM","LACT020493","LLE","SRM59Z","Lactose.H2O","PCT_M-M","4.964159769"
"6981070","12/01/2015 09:30:09 AM","LACT020493","LLE","SRM59Z","Lactose.H2O","PCT_M-M","4.903134899"
"6089225","01/04/2014 08:53:42 AM","LACT020493","MBUDIANTO","SRM59X","Lactose.H2O","PCT_M-M","4.602612704"
"6988540","14/01/2015 08:59:49 AM","LACT020493","MHO","SRM59Z","Lactose.H2O","PCT_M-M","4.816375357"
"6250075","26/05/2014 09:22:29 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.813886829"
"6274736","03/06/2014 09:31:54 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.814489357"
"6845000","28/11/2014 08:17:40 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.755307056"
"6861918","03/12/2014 09:13:48 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.76492613"
"6257213","28/05/2014 09:30:01 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.821106197"
"6286270","06/06/2014 09:20:15 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.827788168"
"6311707","16/06/2014 07:55:00 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.62391923"
"6315036","17/06/2014 08:03:10 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.833330647"
"6852704","01/12/2014 08:13:06 AM","LACT020493","BTAN","SRM59Z","Lactose.H2O","PCT_M-M","4.816336709"
"6264663","30/05/2014 07:40:31 AM","LACT020493","HRAMADAN","SRM59Y","Lactose.H2O","PCT_M-M","4.881311174"
"6309349","14/06/2014 07:24:08 AM","LACT020493","HRAMADAN","SRM59Y","Lactose.H2O","PCT_M-M","1.921201148"
"6840261","27/11/2014 07:15:25 AM","LACT020493","HRAMADAN","SRM59Z","Lactose.H2O","PCT_M-M","5.020221452"
"6870341","05/12/2014 06:51:23 AM","LACT020493","HRAMADAN","SRM59Z","Lactose.H2O","PCT_M-M","4.980376376"
"6884632","09/12/2014 01:02:37 PM","LACT020493","JDSOUZA","SRM59Z","Lactose.H2O","PCT_M-M","4.957123924"
"6253303","27/05/2014 09:33:37 AM","LACT020493","KLU","SRM59Y","Lactose.H2O","PCT_M-M","4.76970637"
"6856901","02/12/2014 08:44:12 AM","LACT020493","KLU","SRM59Z","Lactose.H2O","PCT_M-M","4.727103243"
"6866038","04/12/2014 08:33:58 AM","LACT020493","KLU","SRM59Z","Lactose.H2O","PCT_M-M","4.874933206"
"6870906","05/12/2014 09:01:53 AM","LACT020493","KLU","SRM59Z","Lactose.H2O","PCT_M-M","4.932113753"
"6260815","29/05/2014 09:09:23 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","4.79874617"
"6265498","30/05/2014 09:40:44 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","4.664420676"
"6278570","04/06/2014 09:02:35 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","4.692306016"
"6282622","05/06/2014 10:01:17 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","5.01725037"
"6294048","10/06/2014 09:30:58 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","4.752713775"
"6299770","11/06/2014 02:49:12 PM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","4.85535292"
"6271546","02/06/2014 08:17:23 AM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","5.039653101"
"6044330","17/03/2014 08:30:03 AM","LACT020493","BJLEE","SRM59X","Lactose.H2O","PCT_M-M","4.653533947"
"6044338","17/03/2014 08:32:30 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.59807625"
"6690153","15/10/2014 10:15:44 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.962070235"
"6690194","15/10/2014 10:22:38 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.876548249"
"6690195","15/10/2014 10:22:54 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.826883057"
"6710854","21/10/2014 09:39:47 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.778807958"
"6710902","21/10/2014 09:46:32 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.542123547"
"6710903","21/10/2014 09:46:41 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.81668004"
"6724349","24/10/2014 09:20:58 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","5.02054936"
"6724355","24/10/2014 09:22:19 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.794298052"
"6724357","24/10/2014 09:22:30 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.849291025"
"6696124","16/10/2014 01:13:19 PM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.612486544"
"6696141","16/10/2014 01:15:45 PM","LACT020493","BTAN","SRM59Z","Lactose.H2O","PCT_M-M","5.06875668"
"6696142","16/10/2014 01:16:32 PM","LACT020493","BTAN","SRM59Z","Lactose.H2O","PCT_M-M","5.096751586"
"6706824","20/10/2014 08:25:49 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.567422429"
"6706830","20/10/2014 08:28:47 AM","LACT020493","BTAN","SRM59Z","Lactose.H2O","PCT_M-M","4.82861513"
"6706833","20/10/2014 08:29:43 AM","LACT020493","BTAN","SRM59Z","Lactose.H2O","PCT_M-M","4.840428833"
"6714530","22/10/2014 07:38:42 AM","LACT020493","BTAN","SRM59Z","Lactose.H2O","PCT_M-M","5.007059097"
"6714553","22/10/2014 07:55:25 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","5.029287296"
"6698312","17/10/2014 07:16:27 AM","LACT020493","HRAMADAN","SRM59Y","Lactose.H2O","PCT_M-M","4.854437009"
"6698521","17/10/2014 08:23:58 AM","LACT020493","HRAMADAN","SRM59Z","Lactose.H2O","PCT_M-M","5.042612375"
"6719361","23/10/2014 07:28:06 AM","LACT020493","HRAMADAN","SRM59Y","Lactose.H2O","PCT_M-M","4.881127606"
"6719392","23/10/2014 07:30:20 AM","LACT020493","HRAMADAN","SRM59Z","Lactose.H2O","PCT_M-M","4.887368464"
"6031461","12/03/2014 01:14:40 PM","LACT020493","JDSOUZA","SRM59X","Lactose.H2O","PCT_M-M","4.860130577"
"6031471","12/03/2014 01:19:19 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.839209511"
"6035629","13/03/2014 01:23:00 PM","LACT020493","JDSOUZA","SRM59X","Lactose.H2O","PCT_M-M","4.79683402"
"6035668","13/03/2014 01:26:17 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.881120371"
"6039549","14/03/2014 12:54:17 PM","LACT020493","JDSOUZA","SRM59X","Lactose.H2O","PCT_M-M","4.626481591"
